"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 5)","(0, 6)","(0, 7)","(0, 8)","(0, 9)","(0, 10)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(1, 5)","(1, 6)","(1, 7)","(1, 8)","(1, 9)","(1, 10)","(1, 11)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(2, 5)","(2, 6)","(2, 7)","(2, 8)","(2, 9)","(2, 10)","(2, 11)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 8)","(3, 9)","(3, 10)","(3, 11)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 10)","(4, 11)","(5, 0)","(5, 1)","(5, 2)","(5, 3)","(5, 4)","(5, 5)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 10)"
0.007030767477871048,0.044373123446197746,0.0002382866314044548,0.0009441120221734833,0.008434113808966377,0.05209007464234823,0.00218616477329252,0.002986451180015336,0.004150729152066982,0.0039998323764225486,0.019797980323367197,0.0055337578985849515,0.01140238732591716,0.00656516830134454,0.0009087991477420349,0.004101589472129395,0.002288573904581524,0.011679172145029653,0.0016129624793496914,0.004570617981839144,0.00824066720413551,0.007020528820308025,0.03279750637084586,0.038758530782456245,0.004941262819128436,0.009228507873883829,0.0033270368199034128,0.0028017717776566893,0.0034191305833021347,0.012733809557128922,0.005573842294959558,0.004856775589005869,0.005590244998025771,0.005278176620645313,0.04138466055641587,0.05708085142010461,0.014038054928394954,0.011261316517830411,0.017104170877489493,0.001867761288168655,0.009058019457788807,0.0062660701912022965,0.007503342634308187,0.0015647315614998722,0.010490055553489698,0.01206770003845047,0.05581211256036136,0.04317505814474724,0.01132349316898945,0.012359880974860425,0.016497621150763645,0.016888749966432737,0.008821199219889657,0.00033733196053223514,0.007266007152327382,0.006928552760514863,0.004080773496585036,0.0002219366027171503,0.048247673990467886,0.017003452038461077,0.04497716801399688,0.0038199415365173734,0.015512901218172928,0.007615783239488362,0.04712446907241492,0.01208334043046276,0.02960270793227798,0.010732055155982943,0.044806486109612506,0.005612112476250433
0.006844401544971828,0.05670549242106767,6.177084892458133e-05,0.0012343185666872508,0.002408723608777984,0.06644293714415099,0.0005925300231164119,0.004063871236273544,0.0011238384954163686,0.005664337138912256,0.029758078669778885,0.005207145348297561,0.004019905446236872,0.002396777304255656,0.000333246931051193,0.0015982992950127992,0.0007848970211703018,0.0045469459547969335,0.0005616273159236482,0.0017583244433495725,0.0026478803628371362,0.0019474511482818087,0.04838918620388861,0.05372147084383059,0.0016213276279231502,0.0032826854824672858,0.0012204063171332414,0.0010009296885841526,0.001263543351724032,0.004512262853041797,0.00198389194053146,0.0018467193123686873,0.002037152263975188,0.0018207392131329677,0.06237591371029817,0.07911763966694402,0.004606240823184242,0.004005778697027187,0.006274162169860488,0.0006672520142197906,0.0033474184053601135,0.002220388680373444,0.002670642917708353,0.0005949667511580774,0.0038226817771816806,0.004162848681583141,0.08412174549763288,0.04062700127717417,0.003992175595990085,0.004512280697781962,0.0060495012916732555,0.0065812789310330235,0.0030253641812317067,0.00013133246514637168,0.0025299956736060435,0.00266542592801614,0.001311228780282672,6.15641617603343e-05,0.07118461906124325,0.016552738199377623,0.05747771887082091,0.0009902612221885307,0.020281238383773596,0.002175014151313726,0.06010911211066976,0.0032750239469838877,0.04028224517401627,0.002905839141223447,0.06345275460760529,0.008435490986663886
0.005375350755506463,0.05846134926218199,1.2918320178763538e-05,0.0013018758706352016,0.0005549745450144472,0.06837246652206208,0.00012956163247674908,0.004461316558686482,0.00024548332395575253,0.00647135135015259,0.03608506309653954,0.003952918207313452,0.001143337554632565,0.0007059079702336488,9.858321749392336e-05,0.0005024612891656707,0.00021716958543674408,0.0014281246220316254,0.0001577650364552388,0.0005457097148395809,0.0006863931237472056,0.0004358147253164849,0.057596274616608115,0.060071304862897974,0.00042918268725518,0.00094203197498785,0.00036115187089332077,0.00028847817903632667,0.00037670656469232343,0.0012899385240305768,0.0005696655172451445,0.0005664901032249102,0.0005989005643733952,0.0005066991256389396,0.0758460600621915,0.08846974683863473,0.0012193402915518848,0.00114953797355225,0.00185672692447263,0.00019230784414911838,0.0009979880300362532,0.000634747992433716,0.0007668588807906451,0.00018250893572268345,0.0011238208535273998,0.0011584980976921577,0.10228846747634869,0.030841478302555264,0.0011354746183768222,0.0013289740781674232,0.001789601781734499,0.0020690056251351503,0.0008370786656189812,4.1250126444142225e-05,0.0007106934587425064,0.0008272357405968132,0.0003399014665002225,1.3777346772145353e-05,0.08472947819491572,0.012999934793581995,0.059257799925785636,0.0002071006259664785,0.021391167806417668,0.0005011274372146733,0.06185470468503487,0.0007161113064617093,0.04422160272851972,0.0006347443223420141,0.07249343133799839,0.010228994549073412
0.0039033711165362816,0.05572810186167855,2.497987303956139e-06,0.0012696195519773057,0.00011822814252019913,0.06505420595082659,2.61941415734076e-05,0.004528431991334841,4.9579460241785696e-05,0.006836008169183829,0.04045868458336746,0.0027745826358227563,0.0003006732609159132,0.0001922339967266297,2.6965068389290057e-05,0.00014605243999245946,5.5558054812505716e-05,0.0004147382870041599,4.097651410462303e-05,0.00015659794736300423,0.00016451640000027555,9.017765469046307e-05,0.06338728891167698,0.0621080572859035,0.00010504498279296008,0.00024995608963703723,9.881821372347376e-05,7.687481312551762e-05,0.00010384317021538979,0.0003409615006267458,0.0001512458818570851,0.0001606739502674679,0.00016279747396419364,0.00013038098934988043,0.08527286192025238,0.09146984745032176,0.0002984454194148877,0.0003050151421474994,0.0005080448328671739,5.124668923048156e-05,0.000275107463772148,0.0001677781400006628,0.00020359953745116406,5.1765126159729185e-05,0.00030548348398735177,0.0002980998334880411,0.11500236625618562,0.02164797678831089,0.00029861177850859966,0.00036190836392972677,0.0004895025305604224,0.0006014156890454596,0.00021414926790204155,1.1979541055255581e-05,0.00018458931833408878,0.0002373852167921568,8.146842339875627e-05,2.8507879654589836e-06,0.0932490908996515,0.009440048156511829,0.05648761401280926,4.004743991778571e-05,0.020861053057709113,0.00010675690732132535,0.05885276489637168,0.0001447799057884072,0.04488662963763016,0.00012819993015309147,0.07657879728409386,0.011468780391453602
0.0027561329749455207,0.05165435637380625,4.696795986975236e-07,0.0012039401921661863,2.4490404380768553e-05,0.060186182867315724,5.149430683789186e-06,0.0044695103413931615,9.736634796604157e-06,0.007021622119922496,0.04410860627322455,0.0018936721275754984,7.6885144287387e-05,5.090255625191073e-05,7.171786477313726e-06,4.128024939666531e-05,1.3820455234739253e-05,0.00011711416853320919,1.0348717813704398e-05,4.369560251403244e-05,3.834182301078024e-05,1.814359150009743e-05,0.06783241010565608,0.06243902475919852,2.4999753178499135e-05,6.448951142184115e-05,2.6291260990678077e-05,1.9919684945212646e-05,2.7834278923972625e-05,8.763325869314059e-05,3.904581320523338e-05,4.43124642880456e-05,4.302965742944135e-05,3.262163143182231e-05,0.09322146837532753,0.09195776601580895,7.102842713143447e-05,7.869493206554515e-05,0.00013517093854067903,1.3278894310795998e-05,7.374060577653779e-05,4.312178223544059e-05,5.256121668819511e-05,1.4276367142904918e-05,8.074314668960128e-05,7.458567578047657e-05,0.12572283566727882,0.014774974080084297,7.635961404618111e-05,9.583144067470805e-05,0.0001301909410575895,0.00016998677020756397,5.327141121436235e-05,3.3828470588809315e-06,4.661847911186738e-05,6.62377141611779e-05,1.8986847942924024e-05,5.735767396471873e-07,0.09978883864081253,0.006665527625342365,0.05235862411385796,7.5300072183866185e-06,0.019781774541799906,2.211419189211195e-05,0.05444879725344317,2.846186377872388e-05,0.04430235396422357,2.5177003445894076e-05,0.07865850951267284,0.012503419820245065
0.0019214983944972795,0.047273656362850934,8.719522481350733e-08,0.0011272383621279579,5.008994810820396e-06,0.054979116467391544,9.9952531607225e-07,0.004355636003332333,1.8879717991660255e-06,0.00712117846485907,0.04748040862394361,0.0012761197960762507,1.9411969291908596e-05,1.3308482120844665e-05,1.8833572655629207e-06,1.152007599283211e-05,3.3945108499232885e-06,3.265308998572057e-05,2.5805817147726896e-06,1.2038404587977506e-05,8.8229913722496e-06,3.604351342717337e-06,0.07167238467184561,0.061978892745439496,5.874564323414113e-06,1.6428351537723382e-05,6.906616940121368e-06,5.0963634605165555e-06,7.366506011108889e-06,2.2238839221916365e-05,9.952791862708963e-06,1.2066626487647525e-05,1.1229686988752895e-05,8.058915775522085e-06,0.10062376792760913,0.09128058303930198,1.6690871498501313e-05,2.0047105020743007e-05,3.550946717863593e-05,3.3973285689398783e-06,1.9515989004391924e-05,1.094302936270851e-05,1.3397802402894506e-05,3.887565105703995e-06,2.1071873089319462e-05,1.842589790243067e-05,0.13570663923998025,0.009956705864367749,1.927969019646342e-05,2.5055146710559828e-05,3.4188978649447375e-05,4.7438945543825436e-05,1.3084325679428852e-05,9.432006307797777e-07,1.1624898555769246e-05,1.8248893622625237e-05,4.369140078173579e-06,1.1394563188426661e-07,0.1054384143042261,0.004647018393887852,0.047918449393093566,1.3979626310376685e-06,0.018521399686562516,4.522990748166879e-06,0.049738106374116034,5.524562837401054e-06,0.04317338930620465,4.882023054819671e-06,0.07977419312523586,0.01345922105506076
0.0013291410943086276,0.04292621874694371,1.6061086022012945e-08,0.0010471714866489344,1.016474313341956e-06,0.04982988825330208,1.9249505674648396e-07,0.004211476798722572,3.6322298741734147e-07,0.007165681275054659,0.05071036791373059,0.0008532362643641043,4.86281736063493e-06,3.45230104262293e-06,4.907149322412565e-07,3.189771522233808e-06,8.272242451407409e-07,9.032965091169254e-06,6.384691057018545e-07,3.290723092822574e-06,2.0144205904276895e-06,7.10431448856116e-07,0.07513765934399799,0.06104115131604189,1.369641185749888e-06,4.152313057841688e-06,1.8001575803866324e-06,1.2936879182625269e-06,1.9343467190246267e-06,5.5994641650145874e-06,2.5171353723811436e-06,3.260145911761853e-06,2.907760379174396e-06,1.975325900367546e-06,0.10776467240744522,0.08989998093118104,3.891499960814802e-06,5.066963399122128e-06,9.25542110544388e-06,8.623913447109531e-07,5.124666754652412e-06,2.7553046679464126e-06,3.388386383951649e-06,1.0503374326737816e-06,5.4562192612074806e-06,4.516407217963241e-06,0.145338014799004,0.006657264749627632,4.829782552765979e-06,6.499457137674462e-06,8.908050877084155e-06,1.3135485608386929e-05,3.188597418655503e-06,2.609257873148432e-07,2.8761494132459346e-06,4.988373270193146e-06,9.975398778715858e-07,2.2459238766758152e-08,0.11053681953886767,0.0032144409441156032,0.043511944080718616,2.5750575130378077e-07,0.01720574811674539,9.178496062850223e-07,0.045079740123199784,1.0639560797359193e-06,0.04174425228358373,9.392621325780705e-07,0.08027315428215821,0.014374814187892137
0.0009139325642272363,0.038746999860838766,2.9408245890849726e-09,0.0009670119986824478,2.050473879706339e-07,0.04489459691281822,3.685168673264274e-08,0.0040478951281642675,6.946453864220263e-08,0.007167622281072995,0.05383826817531208,0.0005670993791642976,1.2109280177896569e-06,8.902270774060481e-07,1.270977439746855e-07,8.779621943768446e-07,2.003924313791182e-07,2.483981659957191e-06,1.570269392693377e-07,8.941816416433189e-07,4.5718971905955845e-07,1.3919679783069882e-07,0.0783024725409801,0.059760417913321366,3.1743145289426793e-07,1.0432735507274143e-06,4.664098183166533e-07,3.264454785253235e-07,5.049159629929492e-07,1.4014991238738489e-06,6.328200486406681e-07,8.755888297454482e-07,7.484479178355614e-07,4.81296724330634e-07,0.11472663529148512,0.08801421102736239,9.01917998450712e-07,1.2730805272075933e-06,2.398060949674773e-06,2.1761219692498364e-07,1.3376814376131689e-06,6.896261129246983e-07,8.518522873072585e-07,2.820928106913123e-07,1.4044054080632522e-06,1.100448015629335e-06,0.15472815914374585,0.004424742337964215,1.2027271426722288e-06,1.6759815152162618e-06,2.307231949347794e-06,3.6155073202367743e-06,7.724316158042771e-07,7.175330819134079e-08,7.073685088440327e-07,1.3554807481674695e-06,2.2640007686676744e-07,4.400523957164019e-09,0.11519326012254316,0.0022102862270921937,0.03927590723640894,4.715093515295744e-08,0.01588858874891882,1.851524055731999e-07,0.04061491672383214,2.036861455583072e-07,0.040122615436965846,1.7963286957178242e-07,0.08029532189243731,0.015261476756284621
0.0006253062455962631,0.03480078788126703,5.357952784380322e-10,0.0008885491703727217,4.1157370718984695e-08,0.04024702544638374,7.0198964893264694e-09,0.0038713250760729844,1.3218693524327417e-08,0.007133920789718885,0.05687493976941795,0.00037504604189647715,3.0004351559745334e-07,2.2841703430646162e-07,3.275532842612108e-08,2.4045156195460625e-07,4.830309100507186e-08,6.796760807847838e-07,3.8427664659200655e-08,2.417662686668394e-07,1.0324720599767821e-07,2.713762640403201e-08,0.08119491624992989,0.0582156946237956,7.3202962164892e-08,2.608205783996623e-07,1.2024316331126296e-07,8.196479207789875e-08,1.31141283417112e-07,3.490396302730664e-07,1.5830310570079657e-07,2.3399088251432242e-07,1.9169028488242213e-07,1.1668703428702235e-07,0.12153116157518537,0.08573961898704738,2.0799487081330964e-07,3.1827280507985685e-07,6.182438419681594e-07,5.4638356331085344e-08,3.4743640297810046e-07,1.7174864367617167e-07,2.1309399341286045e-07,7.538600708713553e-08,3.596902952513456e-07,2.667973544312053e-07,0.16390607171102883,0.0029262787367447494,2.9801779300261046e-07,4.30028177050763e-07,5.94614332974908e-07,9.902113631969503e-07,1.8618982368779943e-07,1.9633711443351854e-08,1.7310736600241917e-07,3.664909985536434e-07,5.112795498165784e-08,8.579249450570305e-10,0.11944905629467893,0.0015122623226854568,0.03527601445835723,8.590713513599599e-09,0.014599320269452501,3.716402472183557e-08,0.0364103856430922,3.880027713528401e-08,0.03837225592889664,3.4183800879739946e-08,0.07991820238559215,0.016122278831103103
0.00042597368029703155,0.031120850454878352,9.719412816013323e-11,0.0008129099768332993,8.225312164060638e-09,0.03592401632803249,1.3314210873916566e-09,0.0036863911434685433,2.504524570111429e-09,0.007069567412371168,0.059822175579886165,0.00024695702579074846,7.402212494278785e-08,5.8353587669017034e-08,8.404995010121296e-09,6.556782459395837e-08,1.1592575054631433e-08,1.8516844225109394e-07,9.363219482934337e-09,6.508442187841989e-08,2.321515272966035e-08,5.267758532180721e-09,0.08382886490015949,0.05646481723446736,1.6808104462834715e-08,6.492274818004109e-08,3.086487247633289e-08,2.0490634675604782e-08,3.391338522164759e-08,8.65501917478081e-08,3.942847916448872e-08,6.22599895464977e-08,4.888211700069274e-08,2.8167200365650982e-08,0.12818063714843525,0.08316137920008224,4.775837948003802e-08,7.922360000709942e-08,1.5869774895722015e-07,1.3659141494590736e-08,8.984818835925787e-08,4.258771306759564e-08,5.307493948244964e-08,2.005861067219172e-08,9.172259487026859e-08,6.440282101841046e-08,0.17287496694883772,0.0019268805030696183,7.352392127903889e-08,1.0985908737442004e-07,1.525776336779146e-07,2.7002125502062004e-07,4.468515052242906e-08,5.349020518207972e-09,4.217904669377812e-08,9.866080531432366e-08,1.1496129819543074e-08,1.6653502498020564e-10,0.12332461304409607,0.0010301895298592458,0.03154599159937644,1.5584021798144858e-09,0.013356458920609155,7.427240838515919e-09,0.03249947726186502,7.359012665372536e-09,0.03653901322888778,6.47688636485828e-09,0.07919769737932843,0.016957728639226843
